"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"USC00219059","WINNIBIGOSHISH DAM, MN US","1993-09",,"0","0",,"0","0.0",,,,"2.27","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1993-10",,"0","0",,"0","0.0","0.25",,,"0.69","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1993-11",,"26","5",,"12","6.5","0.52",,,"1.53","17.5",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1993-12",,"31","6",,"14","3.0","0.30",,,"1.28","12.6",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-01",,"31","5",,"21","3.0","0.21",,,"0.78","9.6",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-02",,"28","3",,"23","3.8","0.25",,,"0.61","7.1",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-03",,"31","1",,"12","5.6","0.45",,,"0.86","6.8",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-04",,"3","1",,"5","4.5","0.75",,,"2.46","4.5",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-05",,"0","0",,"0","0.0","0.64",,,"1.58","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-06",,"0","0","40","0","0.0","2.00","89",,"7.67","0.0","64.1","74.3","54.0"
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-07",,"0","0","47","0","0.0","1.24","81","36","3.91","0.0","65.4","74.0","56.8"
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-08",,"0","0","44","0","0.0","0.40","85","114","2.09","0.0","64.3","75.5","53.1"
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-09",,"0","0",,"0","0.0","1.09",,,"2.87","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-10",,"0","0",,"0","0.0","1.41",,,"3.44","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-11",,,"0",,,"0.0","0.60",,,"1.52","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1994-12",,"31","3",,"8","1.5","0.20",,,"0.56","3.9",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-01",,"31","3",,"14","3.3","0.26",,,"0.70","8.2",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-02",,"27","2",,"18","3.0","0.31",,,"0.57","6.3",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-03",,"12","3",,"20","4.8","0.43",,,"1.08","8.9",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-04",,"4","4",,"7","4.8","0.77",,,"1.49","12.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-05",,"0","0",,"0","0.0",,,,"2.05","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-06",,"0","0","35","0","0.0","0.53","92",,"1.77","0.0","68.6","79.7","57.5"
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-07",,"0","0",,"0","0.0","1.77",,,"8.56","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-08",,"0","0","52","0","0.0","1.57","85",,"5.02","0.0","69.3","79.4","59.3"
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-09",,"0","0",,"0","0.0","0.77",,,"2.40","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-10",,"0","0",,"0","0.0","3.10",,,"6.06","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-11",,"29","8",,"11","3.8","0.37",,,"1.48","15.2",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1995-12",,"31","4",,"21","6.0","0.66",,,"1.38","12.7",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-01",,"31","6",,"31","10.8","0.90",,,"1.71","23.1",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-02",,,"0",,,"0.0","0.45",,,"1.22","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-03",,,,,,,"0.35",,,"0.73",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-04",,,"0",,,"0.0","0.73",,,"1.28","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-05",,"0","0",,"0","0.0","0.81",,,"2.29","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-06",,"0","0",,"0","0.0","0.49",,,"2.44","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-07",,"0","0",,"0","0.0","0.80",,,"5.91","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-08",,"0","0",,"0","0.0","0.59",,,"2.01","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-09",,"0","0",,"0","0.0","1.05",,,"4.37","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-10",,"0","0",,"0","0.0","2.36",,,"5.11","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-11",,,,,,,"1.40",,,"3.38",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1996-12",,,,,,,"0.29",,,"1.16",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-01",,,,,,,"1.03",,,"1.97",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-02",,,,,,,"0.10",,,"0.18",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-03",,,,,,,"0.57",,,"1.57",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-04",,"11","0",,"21","0.0","0.73",,,"1.12","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-05",,"0","0",,"0","0.0","0.84",,,"2.64","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-06",,"0","0",,"0","0.0","1.25",,,"4.89","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-07",,"0","0",,"0","0.0","2.65",,,"6.90","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-08",,"0","0",,"0","0.0","1.01",,,"1.78","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-09",,"0","0",,"0","0.0","0.73",,,"2.69","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-10",,"0","0",,"0","0.0","0.75",,,"2.05","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-11",,,,,,,"0.43",,,"1.30",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1997-12",,,"0",,,"0.0","0.06",,,"0.14","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-01",,,,,,,"0.20",,,"0.85",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-02",,,"0",,,"0.0","0.13",,,"0.57","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-03",,"0","0",,"0","0.0","1.42",,,"1.76","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-04",,"0","0",,"0","0.0","0.36",,,"0.98","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-05",,"0","0",,"0","0.0","1.49",,,"3.44","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-06",,"0","0",,"0","0.0","1.19",,,"3.51","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-07",,"0","0",,"0","0.0","1.15",,,"3.11","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-08",,"0","0",,"0","0.0","0.33",,,"1.19","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-09",,"0","0",,"0","0.0","1.87",,,"3.25","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-10",,,"0",,,"0.0","1.54",,,"3.80","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-11",,,"0",,,"0.0","0.95",,,"2.37","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1998-12",,"0","0",,"0","0.0","0.48",,,"1.32","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-01",,,,,,,"0.21",,,"0.77",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-02",,,"0",,,"0.0","0.26",,,"0.57","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-03",,"0","0",,"0","0.0","0.50",,,"1.01","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-04",,"0","0",,"0","0.0","0.75",,,"1.95","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-05",,"0","0",,"0","0.0","1.17",,,"7.71","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-06",,"0","0",,"0","0.0","1.87",,,"4.67","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-07",,"0","0",,"0","0.0","3.50",,,"8.68","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-08",,"0","0",,"0","0.0","1.70",,,"4.63","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-09",,"0","0",,"0","0.0","0.87",,,"3.52","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-10",,"0","0",,"0","0.0","1.20",,,"1.81","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-11",,"0","0",,"0","0.0","0.02",,,"0.04","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","1999-12",,,"0",,,"0.0","0.16",,,"0.27","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-01",,,,,,,"0.11",,,"0.34",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-02",,,,,,,"0.32",,,"0.65",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-03",,"0","0",,"0","0.0","0.44",,,"1.08","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-04",,"0","0",,"0","0.0","0.45",,,"0.85","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-05",,"0","0",,"0","0.0","1.16",,,"3.15","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-06",,"0","0",,"0","0.0","0.81",,,"5.23","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-07",,"0","0",,"0","0.0","1.19",,,"2.26","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-08",,"0","0",,"0","0.0","1.57",,,"6.28","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-09",,"0","0",,"0","0.0","0.65",,,"1.98","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-10",,"0","0",,"0","0.0","1.45",,,"3.18","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-11",,,"0",,,"0.0","0.82",,,"3.07","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2000-12",,,,,,,"0.15",,,"0.79",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-01",,,,,,,"0.24",,,"0.69",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-02",,,,,,,"0.70",,,"1.46",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-03",,,"0",,,"0.0","0.18",,,"0.27","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-04",,"0","0",,"0","0.0","1.71",,,"4.78","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-05",,"0","0",,"0","0.0","1.50",,,"4.54","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-06",,"0","0",,"0","0.0","1.77",,,"3.83","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-07",,"0","0",,"0","0.0","1.10",,,"1.91","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-08",,"0","0",,"0","0.0","0.94",,,"3.22","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-09",,"0","0",,"0","0.0","0.68",,,"2.39","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-10",,"0","0",,"0","0.0","0.82",,,"3.37","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-11",,"0","0",,"0","0.0","0.91",,,"1.74","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2001-12",,,"0",,,"0.0","0.40",,,"1.09","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-01",,,,,,,"0.11",,,"0.30",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-02",,,"0",,,"0.0","0.08",,,"0.15","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-03",,,,,,,"0.31",,,"1.24",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-04",,"0","0",,"0","0.0","0.20",,,"0.74","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-05",,"0","0",,"0","0.0","0.64",,,"2.69","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-06",,"0","0",,"0","0.0","3.50",,,"4.90","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-07",,"0","0",,"0","0.0","1.06",,,"4.14","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-08",,"0","0",,"0","0.0","0.88",,,"3.72","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-09",,"0","0",,"0","0.0","0.65",,,"1.83","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-10",,"0","0",,"0","0.0","0.78",,,"2.43","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-11",,,"1",,,"3.2","0.30",,,"0.47","3.6",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2002-12",,"0","0",,"0","0.0","0.11",,,"0.33","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-01",,"0","0",,"0","0.0","0.01",,,"0.05","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-02",,,"0",,,"0.0","0.14",,,"0.29","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-03",,,"0",,,"0.0","0.21",,,"0.40","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-04",,"0","0",,"0","0.0","0.48",,,"1.46","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-05",,"0","0",,"0","0.0","0.83",,,"3.10","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-06",,"0","0",,"0","0.0","0.96",,,"4.26","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-07",,"0","0",,"0","0.0","1.52",,,"3.71","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-08",,"0","0",,"0","0.0","0.47",,,"1.96","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-09",,"0","0",,"0","0.0","1.27",,,"2.72","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-10",,"2","1",,"4","4.0","0.76",,,"1.91","4.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-11",,,"0",,,"0.0","0.45",,,"1.09","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2003-12",,,,,,,"0.30",,,"0.62",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-01",,,,,,,"0.30",,,"0.83",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-02",,,,,,,"0.21",,,"0.59",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-03",,,"0",,,"0.0","0.29",,,"1.43","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-04",,"0","0",,"0","0.0","0.20",,,"0.43","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-05",,"0","0",,"0","0.0","0.82",,,"3.06","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-06",,"0","0",,"0","0.0","0.48",,,"1.04","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-07",,"0","0",,"0","0.0","2.75",,,"6.83","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-08",,"0","0",,"0","0.0","0.59",,,"1.70","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-09",,"0","0",,"0","0.0","2.35",,,"8.87","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-10",,"0","0",,"0","0.0","0.56",,,"2.01","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-11",,"4","1",,"1","1.0","0.21",,,"0.33","1.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2004-12",,,,,,,"0.41",,,"1.73",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-01",,,,,,,"0.47",,,"1.59",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-02",,,"0",,,"0.0","0.25",,,"0.76","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-03",,,,,,,"0.28",,,"0.50",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-04",,"0","0",,"0","0.0","0.30",,,"0.70","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-05",,"0","0",,"0","0.0","2.20",,,"3.95","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-06",,"0","0",,"0","0.0","1.03",,,"5.20","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-07",,"0","0",,"0","0.0","0.80",,,"1.35","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-08",,"0","0",,"0","0.0","0.60",,,"1.99","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-09",,"0","0",,"0","0.0","0.78",,,"2.33","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-10",,"0","0",,"0","0.0","1.81",,,"2.69","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-11",,,,,,,"1.36",,,"4.10",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2005-12",,,,,,,"0.15",,,"0.83",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-01",,,,,,,"0.06",,,"0.19",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-02",,,"0",,,"0.0","0.26",,,"0.81","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-03",,,"2",,,"3.5","0.63",,,"1.66","7.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-04",,"0","0",,"0","0.0","0.47",,,"1.53","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-05",,"0","0",,"0","0.0","0.84",,,"3.74","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-06",,"0","0",,"0","0.0","0.75",,,"1.61","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-07",,"0","0",,"0","0.0","0.47",,,"2.19","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-08",,"0","0",,"0","0.0","0.33",,,"1.19","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-09",,"0","0",,"0","0.0","0.78",,,"2.95","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-10",,"0","0",,"0","0.0","0.51",,,"1.77","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-11",,"1","1",,"2","2.0","0.55",,,"1.23","2.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2006-12",,,,,,,"0.57",,,"1.08",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-01",,,"0",,,"0.0","0.06",,,"0.13","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-02",,,"0",,,"0.0","0.66",,,"0.94","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-03",,,"0",,,"0.0","0.65",,,"1.70","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-04",,,"0",,,"0.0","0.81",,,"2.99","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-05",,"0","0",,"0","0.0","0.59",,,"2.10","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-06",,"0","0",,"0","0.0","0.71",,,"2.45","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-07",,"0","0",,"0","0.0","0.75",,,"2.31","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-08",,"0","0",,"0","0.0","0.84",,,"1.19","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-09",,"0","0",,"0","0.0","1.38",,,"5.24","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-10",,"0","0",,"0","0.0","1.16",,,"4.00","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-11",,"0","0",,"0","0.0","0.17",,,"0.28","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2007-12",,,,,,,"0.57",,,"1.36",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-01",,"31","0",,"12","0.0","0.07",,,"0.09","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-02",,,"0",,,"0.0","0.16",,,"0.27","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-03",,,"0",,,"0.0","0.12",,,"0.31","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-04",,,,,,,"1.15",,,"4.32",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-05",,"0","0",,"0","0.0","0.65",,,"2.19","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-06",,"0","0",,"0","0.0","0.85",,,"4.38","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-07",,"0","0",,"0","0.0","0.90",,,"3.26","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-08",,"0","0",,"0","0.0","0.28",,,"0.70","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-09",,"0","0",,"0","0.0","0.86",,,"3.61","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-10",,"0","0",,"0","0.0","1.57",,,"3.97","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-11",,"0","0",,"0","0.0","0.28",,,"0.95","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2008-12",,,,,,,"1.06",,,"1.96",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-01",,,"0",,,"0.0","0.45",,,"0.65","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-02",,,"0",,,"0.0","0.44",,,"0.94","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-03",,,"0",,,"0.0","1.10",,,"3.15","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-04",,,"0",,,"0.0","0.49",,,"1.39","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-05",,"0","0",,"0","0.0","0.46",,,"1.48","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-06",,"0","0",,"0","0.0","0.33",,,"1.82","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-07",,"0","0",,"0","0.0","0.74",,,"2.33","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-08",,"0","0",,"0","0.0","0.50",,,"1.97","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-09",,"0","0",,"0","0.0","0.45",,,"0.96","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-10",,"0","0",,"0","0.0","0.76",,,"3.94","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-11",,"0","0",,"0","0.0","0.40",,,"0.85","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2009-12",,,,,,,"0.42",,,"1.06",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-01",,,"0",,,"0.0","0.19",,,"0.54","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-02",,,"0",,,"0.0","0.15",,,"0.25","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-03",,,"0",,,"0.0","0.21",,,"0.45","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-04",,"0","0",,"0","0.0","0.21",,,"0.42","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-05",,"0","0",,"0","0.0","0.53",,,"2.69","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-06",,"0","0",,"0","0.0","1.30",,,"5.36","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-07",,"0","0",,"0","0.0","2.21",,,"4.13","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-08",,"0","0",,"0","0.0","0.99",,,"5.77","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-09",,"0","0",,"0","0.0","1.57",,,"4.89","0.0",,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-10",,,,,,,"1.60",,,"2.74",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-11",,,,,,,"0.32",,,"1.18",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2010-12",,,,,,,"1.14",,,"1.79",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-01",,,,,,,"0.34",,,"1.44",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-02",,,,,,,"0.20",,,"0.31",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-03",,,,,,,"0.10",,,"0.30",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-04",,,,,,,"1.03",,,"2.35",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-05",,,,,,,"0.90",,,"3.23",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-06",,,,,,,"1.75",,,"5.87",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-07",,,,,,,"1.10",,,"3.07",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-08",,,,,,,"2.00",,,"6.41",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-09",,,,,,,"0.78",,,"1.47",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-10",,,,,,,"0.49",,,"0.85",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-11",,"10",,,"1",,"0.15",,,"0.48",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2011-12",,"3",,,"1",,"0.05",,,"0.10",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2012-01",,"25",,,"5",,"0.12",,,"0.56",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2012-02",,"29",,,"14",,"0.35",,,"0.81",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2012-03",,"8",,,"12",,"0.98",,,"2.45",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2012-04",,"3",,,"3",,"1.67",,,"3.29",,,,
"USC00219059","WINNIBIGOSHISH DAM, MN US","2012-05",,,,,,,"1.16",,,"3.64",,,,
