"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"USC00211630","CLOQUET, MN US","1984-10","260","2","1","9","4","3.0","3.03","70","1017","7.91","3.0","46.3","54.3","38.3",
"USC00211630","CLOQUET, MN US","1984-11","260","15","1","-1","2","1.4","0.27","53","2086","0.72","2.1","28.4","36.8","20.1",
"USC00211630","CLOQUET, MN US","1984-12","260","30","2","-14","3","2.5","1.54","44","3655","1.92","6.5","14.4","23.4","5.4",
"USC00211630","CLOQUET, MN US","1985-01","0","31","2","-31","7","1.1","0.09","35","5411","0.31","7.3","8.4","18.2","-1.5",
"USC00211630","CLOQUET, MN US","1985-02","0","26","3","-30","11","2.6","0.21","52","6896","0.62","8.1","12.0","22.6","1.3",
"USC00211630","CLOQUET, MN US","1985-03","0","26","3","-9","28","21.4","1.63","54","7922","2.58","30.4","31.9","41.8","22.0",
"USC00211630","CLOQUET, MN US","1985-04","0","2","0","15","3","0.0","1.23","76","8552","2.51","0.0","44.0","56.6","31.4",
"USC00211630","CLOQUET, MN US","1985-05","4","0","0","28","0","0.0","1.01","82","8826","3.71","0.0","55.8","70.4","41.2",
"USC00211630","CLOQUET, MN US","1985-06","7","0","0","29","0","0.0","2.43","84","9068","3.91","0.0","57.1","71.3","42.9",
"USC00211630","CLOQUET, MN US","1985-07","64","0","0","41","0","0.0","2.16","85","31","4.02","0.0","65.8","80.3","51.3",
"USC00211630","CLOQUET, MN US","1985-08","96","0","0","38","0","0.0","1.86","86","182","3.88","0.0","61.2","72.4","49.9",
"USC00211630","CLOQUET, MN US","1985-09","114","0","0","25","0","0.2","2.14","82","516","6.79","0.2","54.5","65.1","43.8",
"USC00211630","CLOQUET, MN US","1985-10","114","0","0","22","0","0.0","0.58","65","1163","1.94","0.0","44.1","55.1","33.2",
"USC00211630","CLOQUET, MN US","1985-11","114","15","6","-19","17","6.4","0.62","46","2469","2.39","24.2","21.5","28.8","14.1",
"USC00211630","CLOQUET, MN US","1985-12","114","31","5","-25","23","7.0","0.32","36","4227","0.97","20.1","4.6","14.3","-5.1",
"USC00211630","CLOQUET, MN US","1986-01","0","31","2","-26","21","3.8","0.40","45","5827","0.69","8.8","13.4","23.3","3.4",
"USC00211630","CLOQUET, MN US","1986-02","0","26","2","-22","27","2.5","0.48","37","7279","1.09","7.0","13.2","23.3","3.0",
"USC00211630","CLOQUET, MN US","1986-03","0","31","2","-17","29","3.1","0.35","73","8361","1.05","7.4","30.1","41.1","19.1",
"USC00211630","CLOQUET, MN US","1986-04","0","0","0","17","0","0.3","2.15","72","8978","5.10","0.3","44.4","56.2","32.6",
"USC00211630","CLOQUET, MN US","1986-05","21","0","0","25","0","0.0","1.07","92","9324","3.09","0.0","54.5","68.6","40.4",
"USC00211630","CLOQUET, MN US","1986-06","52","0","0","30","0","0.0","2.76","89","9445","8.45","0.0","62.0","76.1","47.9",
"USC00211630","CLOQUET, MN US","1986-07","173","0","0","47","0","0.0","1.29","91","38","4.81","0.0","67.7","79.5","55.8",
"USC00211630","CLOQUET, MN US","1986-08","208","0","0","33","0","0.0","1.65","84","149","7.33","0.0","62.5","74.4","50.6",
"USC00211630","CLOQUET, MN US","1986-09","209","0","0","27","0","0.0","1.66","77","470","7.03","0.0","54.4","63.7","45.0",
"USC00211630","CLOQUET, MN US","1986-10","209","0","0","23","0","0.0","0.24","71","1098","0.89","0.0","44.7","54.4","35.1",
"USC00211630","CLOQUET, MN US","1986-11","209","22","2","-7","6","2.0","0.73","49","2309","1.87","5.6","24.6","33.1","16.2",
"USC00211630","CLOQUET, MN US","1986-12","209","31","3","-18","9","3.8","0.23","34","3778","0.40","10.0","17.6","26.4","8.8",
"USC00211630","CLOQUET, MN US","1987-01","0","31","4","-27","14","3.7","0.30","46","5274","0.63","10.2","16.7","25.8","7.7",
"USC00211630","CLOQUET, MN US","1987-02","0","28","3","-2","14","1.2","0.09","50","6386","0.23","3.5","25.3","35.7","14.8",
"USC00211630","CLOQUET, MN US","1987-03","0","14","2","0","14","2.6","0.22","68","7399","0.58","4.9","32.3","43.0","21.7",
"USC00211630","CLOQUET, MN US","1987-04","0","0","0","11","0","0.2","0.15","82","7906","0.21","0.2","48.1","64.9","31.3",
"USC00211630","CLOQUET, MN US","1987-05","20","0","0","28","0","0.0","1.10","88","8247","4.03","0.0","54.7","68.3","41.1",
"USC00211630","CLOQUET, MN US","1987-06","105","0","0","35","0","0.0","0.64","93","8313","1.18","0.0","65.6","81.2","50.0",
"USC00211630","CLOQUET, MN US","1987-07","289","0","0","39","0","0.0","2.05","91","16","6.32","0.0","70.4","82.5","58.3",
"USC00211630","CLOQUET, MN US","1987-08","360","0","0","35","0","0.0","0.47","90","98","1.87","0.0","64.7","77.1","52.2",
"USC00211630","CLOQUET, MN US","1987-09","377","0","0","29","0","0.0","0.59","84","297","1.95","0.0","58.9","71.5","46.4",
"USC00211630","CLOQUET, MN US","1987-10","377","0","2","22","0","1.7","0.23","74","1050","0.97","4.3","40.7","50.1","31.3",
"USC00211630","CLOQUET, MN US","1987-11","377","14","3","5","4","2.0","0.68","56","2017","1.38","4.0","32.8","41.2","24.4",
"USC00211630","CLOQUET, MN US","1987-12","377","31","5","-9","10","3.0","0.26","37","3381","0.85","13.0","21.0","27.8","14.1",
"USC00211630","CLOQUET, MN US","1988-01","0","31","3","-29","17","6.7","0.59","37","5157","0.89","12.2","5.8","16.1","-4.6",
"USC00211630","CLOQUET, MN US","1988-02","0","29","1","-33","17","1.7","0.09","44","6805","0.19","3.4","8.2","20.7","-4.4",
"USC00211630","CLOQUET, MN US","1988-03","0","31","2","-10","20","8.0","0.64","48","8021","2.23","11.6","25.8","36.1","15.5",
"USC00211630","CLOQUET, MN US","1988-04","0","6","0","12","10","0.0","0.13","74","8737","0.15","0.0","41.1","56.2","26.1",
"USC00211630","CLOQUET, MN US","1988-05","29","0","0","27","0","0.0","2.08","89","8946","3.61","0.0","58.9","76.2","41.7",
"USC00211630","CLOQUET, MN US","1988-06","158","0","0","32","0","0.0","0.80","96","9015","2.49","0.0","67.0","83.8","50.3",
"USC00211630","CLOQUET, MN US","1988-07","398","0","0","36","0","0.0","0.45","101","15","1.44","0.0","72.2","88.8","55.7",
"USC00211630","CLOQUET, MN US","1988-08","534","0","0","38","0","0.0","1.97","95","78","7.01","0.0","67.4","78.8","55.9",
"USC00211630","CLOQUET, MN US","1988-09","535","0","0","32","0","0.0","2.13","78","324","6.07","0.0","56.9","67.8","45.9",
"USC00211630","CLOQUET, MN US","1988-10","535","0","0","10","0","0.0","0.16","71","1095","0.80","0.0","40.1","50.2","30.1",
"USC00211630","CLOQUET, MN US","1988-11","535","23","4","3","9","4.7","0.68","49","2155","2.66","17.8","29.7","35.7","23.6",
"USC00211630","CLOQUET, MN US","1988-12","535","31","5","-21","18","7.0","0.46","46","3741","1.23","18.0","13.9","23.8","4.0",
"USC00211630","CLOQUET, MN US","1989-01","0","31","7","-30","27","6.1","0.51","45","5286","1.60","21.2","15.2","26.2","4.1",
"USC00211630","CLOQUET, MN US","1989-02","0","28","3","-31","26","1.3","0.10","35","6973","0.37","5.4","4.7","17.3","-7.8",
"USC00211630","CLOQUET, MN US","1989-03","0","31","4","-30","30","4.1","0.46","53","8354","1.27","11.9","20.4","31.7","9.2",
"USC00211630","CLOQUET, MN US","1989-04","0","17","3","10","20","2.7","0.37","72","9127","1.78","7.0","38.4","50.6","26.2",
"USC00211630","CLOQUET, MN US","1989-05","0","0","0","19","0","0.7","0.98","83","9486","3.59","1.0","53.4","69.5","37.3",
"USC00211630","CLOQUET, MN US","1989-06","28","0","0","35","0","0.0","0.91","89","9641","3.41","0.0","60.8","74.6","46.9",
"USC00211630","CLOQUET, MN US","1989-07","207","0","0","46","0","0.0","1.27","93","10","2.25","0.0","70.4","84.6","56.3",
"USC00211630","CLOQUET, MN US","1989-08","299","0","0","40","0","0.0","2.35","90","65","4.63","0.0","66.2","78.2","54.2",
"USC00211630","CLOQUET, MN US","1989-09","312","0","0","28","0","0.0","1.09","81","322","2.89","0.0","56.9","68.9","44.9",
"USC00211630","CLOQUET, MN US","1989-10","316","0","0","16","0","0.0","0.50","79","917","1.04","0.0","45.9","58.9","33.0",
"USC00211630","CLOQUET, MN US","1989-11","316","19","3","-6","4","2.3","0.34","45","2138","0.98","7.1","24.3","32.4","16.2",
"USC00211630","CLOQUET, MN US","1989-12","316","31","4","-28","9","1.6","0.11","37","3982","0.58","9.8","5.5","15.5","-4.4",
"USC00211630","CLOQUET, MN US","1990-01","0","31","2","-11","10","1.5","0.21","46","5358","0.51","5.7","20.6","31.0","10.2",
"USC00211630","CLOQUET, MN US","1990-02","0","28","6","-28","19","9.3","0.37","46","6662","0.95","19.0","16.5","30.3","2.6",
"USC00211630","CLOQUET, MN US","1990-03","0","31","2","-14","16","3.5","0.65","61","7755","2.57","8.9","28.5","38.9","18.2",
"USC00211630","CLOQUET, MN US","1990-04","1","2","2","8","3","1.0","0.67","84","8426","3.62","2.6","42.7","55.8","29.6",
"USC00211630","CLOQUET, MN US","1990-05","1","0","0","25","0","0.1","0.80","78","8849","2.25","0.1","51.0","65.3","36.6",
"USC00211630","CLOQUET, MN US","1990-06","47","0","0","32","0","0.0","1.17","88","8950","5.25","0.0","63.1","76.9","49.4",
"USC00211630","CLOQUET, MN US","1990-07","127","0","0","40","0","0.0","1.22","97","34","3.12","0.0","66.5","80.3","52.6",
"USC00211630","CLOQUET, MN US","1990-08","217","0","0","38","0","0.0","1.81","87","82","4.35","0.0","66.4","79.8","53.0",
"USC00211630","CLOQUET, MN US","1990-09","240","0","0","28","0","0.0","8.44","85","326","10.62","0.0","57.6","69.3","45.9",
"USC00211630","CLOQUET, MN US","1990-10","240","1","1","21","1","1.2","1.41","69","1046","3.73","1.2","41.8","52.7","30.8",
"USC00211630","CLOQUET, MN US","1990-11","240","3","1","-1","7","6.5","0.45","68","2042","0.72","6.5","31.8","40.9","22.7",
"USC00211630","CLOQUET, MN US","1990-12","240","31","4","-25","12","4.0","0.38","49","3659","0.63","10.8","12.9","22.8","2.9",
"USC00211630","CLOQUET, MN US","1991-01","0","31","2","-22","13","1.5","0.13","40","5340","0.56","8.5","8.7","17.9","-0.5",
"USC00211630","CLOQUET, MN US","1991-02","0","28","4","-16","21","7.0","0.35","51","6600","0.89","16.1","20.0","32.5","7.4",
"USC00211630","CLOQUET, MN US","1991-03","0","31","3","-12","17","2.5","1.12","55","7760","1.59","6.5","27.6","38.4","16.8",
"USC00211630","CLOQUET, MN US","1991-04","0","4","1","15","5","1.4","0.70","79","8385","2.49","1.8","44.2","57.8","30.6",
"USC00211630","CLOQUET, MN US","1991-05","22","0","0","28","0","0.0","1.98","90","8681","8.02","0.0","56.1","68.7","43.6",
"USC00211630","CLOQUET, MN US","1991-06","69","0","0","37","0","0.0","1.18","87","8786","4.65","0.0","63.1","76.2","49.9",
"USC00211630","CLOQUET, MN US","1991-07","162","0","0","43","0","0.0","1.79","93","63","6.57","0.0","66.0","77.7","54.2",
"USC00211630","CLOQUET, MN US","1991-08","305","0","0","40","0","0.0","1.14","91","91","3.39","0.0","68.7","82.3","55.1",
"USC00211630","CLOQUET, MN US","1991-09","321","0","0","28","0","0.0","2.62","79","382","7.42","0.0","55.8","65.9","45.7",
"USC00211630","CLOQUET, MN US","1991-10","321","1","1","18","1","1.1","1.37","70","1098","2.37","1.2","41.9","51.3","32.5",
"USC00211630","CLOQUET, MN US","1991-11","321","30","8","-6","20","14.0","1.38","50","2374","3.82","33.8","22.5","29.5","15.4",
"USC00211630","CLOQUET, MN US","1991-12","321","31","5","-18","20","3.0","0.22","40","3880","0.81","11.4","16.4","25.7","7.1",
"USC00211630","CLOQUET, MN US","1992-01","0","31","3","-24","22","3.0","0.30","38","5388","0.80","9.5","16.4","24.9","7.8",
"USC00211630","CLOQUET, MN US","1992-02","0","29","4","-26","28","3.3","0.32","43","6620","0.87","10.6","22.5","30.4","14.7",
"USC00211630","CLOQUET, MN US","1992-03","0","31","0","-3","23","0.2","0.21","55","7776","0.65","0.2","27.7","37.6","17.8",
"USC00211630","CLOQUET, MN US","1992-04","0","16","2","12","10","5.4","0.91","72","8602","2.49","10.8","37.5","47.2","27.7",
"USC00211630","CLOQUET, MN US","1992-05","22","0","0","24","0","0.0","1.76","85","8889","2.88","0.0","56.4","72.0","40.9",
"USC00211630","CLOQUET, MN US","1992-06","53","0","0","31","0","0.0","1.26","88","9107","5.07","0.0","58.5","72.2","44.8",
"USC00211630","CLOQUET, MN US","1992-07","72","0","0","40","0","0.0","1.25","79","137","3.49","0.0","61.2","72.9","49.5",
"USC00211630","CLOQUET, MN US","1992-08","119","0","0","38","0","0.0","0.90","86","285","3.99","0.0","61.8","73.3","50.2",
"USC00211630","CLOQUET, MN US","1992-09","124","0","0","28","0","0.0","1.13","76","572","3.03","0.0","55.6","67.4","43.8",
"USC00211630","CLOQUET, MN US","1992-10","131","2","0","14","1","0.6","0.27","86","1250","1.13","1.3","43.3","54.6","32.0",
"USC00211630","CLOQUET, MN US","1992-11","131","29","5","8","10","5.0","0.95","44","2361","1.82","14.9","28.0","32.8","23.2",
"USC00211630","CLOQUET, MN US","1992-12","131","31","6","-29","15","2.4","0.18","37","3817","1.07","13.2","16.5","25.2","7.8",
"USC00211630","CLOQUET, MN US","1993-01","0","31","5","-21","24","6.6","0.59","45","5420","1.65","19.8","11.5","21.7","1.3",
"USC00211630","CLOQUET, MN US","1993-02","0","28","3","-20","23","2.8","0.12","46","6821","0.23","6.5","14.9","25.7","4.1",
"USC00211630","CLOQUET, MN US","1993-03","0","31","2","-16","19","2.8","0.20","54","7998","0.52","4.9","27.0","38.3","15.8",
"USC00211630","CLOQUET, MN US","1993-04","0","5","1","9","4","3.0","1.09","70","8787","2.20","3.0","38.7","50.5","26.9",
"USC00211630","CLOQUET, MN US","1993-05","2","0","0","30","0","0.0","1.80","82","9190","5.29","0.0","51.5","64.6","38.5",
"USC00211630","CLOQUET, MN US","1993-06","15","0","0","34","0","0.0","1.70","88","9409","6.99","0.0","58.1","70.5","45.8",
"USC00211630","CLOQUET, MN US","1993-07","59","0","0","45","0","0.0","1.85","85","43","4.96","0.0","64.8","76.3","53.3",
"USC00211630","CLOQUET, MN US","1993-08","150","0","0","41","0","0.0","0.97","90","97","4.80","0.0","66.2","78.3","54.2",
"USC00211630","CLOQUET, MN US","1993-09","150","0","0","29","0","0.0","0.52","74","511","1.89","0.0","50.6","61.1","40.1",
"USC00211630","CLOQUET, MN US","1993-10","150","0","0","11","0","0.0","0.36","78","1243","0.51","0.0","41.4","53.3","29.5",
"USC00211630","CLOQUET, MN US","1993-11","150","27","6","-8","16","7.3","0.60","47","2430","1.72","22.7","25.4","33.4","17.4",
"USC00211630","CLOQUET, MN US","1993-12","150","31","6","-28","17","2.5","0.20","39","3917","0.92","13.2","17.0","24.1","10.0",
"USC00211630","CLOQUET, MN US","1994-01","0","31","6","-34","25","6.1","0.38","28","5952","1.43","21.5","-0.6","9.6","-10.9",
"USC00211630","CLOQUET, MN US","1994-02","0","28","3","-28","27","2.5","0.18","50","7463","0.62","6.8","8.6","19.5","-2.3",
"USC00211630","CLOQUET, MN US","1994-03","0","31","3","2","18","2.0","0.33","53","8552","1.09","5.2","29.9","40.3","19.4",
"USC00211630","CLOQUET, MN US","1994-04","0","6","0","10","3","0.4","1.45","80","9255","4.19","0.4","40.9","53.4","28.4",
"USC00211630","CLOQUET, MN US","1994-05","5","0","0","25","0","0.0","0.79","86","9586","1.87","0.0","54.5","69.7","39.2",
"USC00211630","CLOQUET, MN US","1994-06","61","0","0","32","0","0.0","1.15","91","9669","4.61","0.0","64.1","77.4","50.8",
"USC00211630","CLOQUET, MN US","1994-07","120","0","0","39","0","0.0","1.35","85","55","4.21","0.0","65.1","77.4","52.8",
"USC00211630","CLOQUET, MN US","1994-08","164","0","0","37","0","0.0","1.37","84","165","4.19","0.0","62.9","75.1","50.6",
"USC00211630","CLOQUET, MN US","1994-09","178","0","0","32","0","0.0","1.87","81","375","6.66","0.0","58.5","69.8","47.2",
"USC00211630","CLOQUET, MN US","1994-10","178","0","0","22","0","0.0","0.63","67","917","2.24","0.0","47.5","56.3","38.7",
"USC00211630","CLOQUET, MN US","1994-11","178","6","2","8","11","7.3","0.68","55","1845","1.97","10.5","34.1","42.1","26.0",
"USC00211630","CLOQUET, MN US","1994-12","178","31","3","-14","9","2.0","0.11","42","3216","0.28","7.0","20.8","29.2","12.3",
"USC00211630","CLOQUET, MN US","1995-01","0","31","2","-19","16","5.0","0.47","39","4831","1.24","11.9","12.9","21.3","4.5",
"USC00211630","CLOQUET, MN US","1995-02","0","28","4","-22","25","9.5","0.47","40","6324","0.82","16.0","11.7","23.7","-0.4",
"USC00211630","CLOQUET, MN US","1995-03","0","31","5","-19","26","3.0","0.40","57","7451","1.50","11.0","28.7","37.9","19.4",
"USC00211630","CLOQUET, MN US","1995-04","0","3","3","-1","4","2.8","0.35","58","8334","1.22","7.3","35.6","45.5","25.6",
"USC00211630","CLOQUET, MN US","1995-05","4","0","0","27","0","0.0","0.93","84","8723","3.54","0.0","52.6","66.5","38.6",
"USC00211630","CLOQUET, MN US","1995-06","122","0","0","25","0","0.0","0.58","95","8809","1.10","0.0","66.1","80.7","51.4",
"USC00211630","CLOQUET, MN US","1995-07","227","0","0","41","0","0.0","1.21","94","39","5.56","0.0","67.1","80.2","54.0",
"USC00211630","CLOQUET, MN US","1995-08","315","0","0","45","0","0.0","2.20","86","56","7.85","0.0","67.3","79.3","55.2",
"USC00211630","CLOQUET, MN US","1995-09","332","0","0","25","0","0.0","1.28","82","366","3.02","0.0","55.2","68.0","42.4",
"USC00211630","CLOQUET, MN US","1995-10","332","4","3","23","4","2.3","0.82","80","1019","3.45","5.2","43.9","53.0","34.9",
"USC00211630","CLOQUET, MN US","1995-11","332","25","4","-7","10","7.0","0.45","42","2299","1.31","12.9","20.9","28.6","13.3",
"USC00211630","CLOQUET, MN US","1995-12","332","31","5","-23","18","6.0","0.59","36","3936","1.65","19.1","12.2","21.0","3.3",
"USC00211630","CLOQUET, MN US","1996-01","0","31","6","-37","25","8.0","0.73","40","5817","1.67","21.3","2.4","14.5","-9.7",
"USC00211630","CLOQUET, MN US","1996-02","0","29","6","-41","32","7.5","0.45","47","7342","1.30","18.9","12.4","23.8","1.1",
"USC00211630","CLOQUET, MN US","1996-03","0","31","3","-17","29","2.0","0.18","55","8728","0.55","6.7","20.3","31.6","9.0",
"USC00211630","CLOQUET, MN US","1996-04","0","18","2","5","20","2.0","0.46","59","9612","2.29","3.5","35.5","47.4","23.6",
"USC00211630","CLOQUET, MN US","1996-05","0","0","0","21","0","0.0","0.73","83","10098","1.91","0.0","49.3","63.7","34.9",
"USC00211630","CLOQUET, MN US","1996-06","47","0","0","35","0","0.0","1.51","92","10226","4.82","0.0","62.3","76.4","48.3",
"USC00211630","CLOQUET, MN US","1996-07","85","0","0","40","0","0.0","1.72","86","58","7.33","0.0","64.3","76.3","52.4",
"USC00211630","CLOQUET, MN US","1996-08","160","0","0","42","0","0.0","3.21","90","87","5.29","0.0","66.5","79.4","53.7",
"USC00211630","CLOQUET, MN US","1996-09","184","0","0","33","0","0.0","1.33","83","341","4.51","0.0","57.3","67.0","47.6",
"USC00211630","CLOQUET, MN US","1996-10","184","0","0","10","0","0.2","1.10","74","971","3.69","0.2","44.7","56.0","33.4",
"USC00211630","CLOQUET, MN US","1996-11","184","16","4","-10","10","5.2","1.26","51","2268","5.05","13.3","21.8","29.2","14.3",
"USC00211630","CLOQUET, MN US","1996-12","184","31","11","-25","23","3.1","0.29","34","3918","1.47","24.0","11.8","19.5","4.1",
"USC00211630","CLOQUET, MN US","1997-01","0","31","7","-28","33","10.2","0.88","35","5651","2.11","29.8","7.4","17.1","-2.2",
"USC00211630","CLOQUET, MN US","1997-02","0","28","3","-18","30","2.0","0.13","47","6994","0.30","5.0","17.0","28.5","5.6",
"USC00211630","CLOQUET, MN US","1997-03","0","31","7","-11","34","4.5","0.61","55","8190","1.89","20.1","26.4","36.5","16.3",
"USC00211630","CLOQUET, MN US","1997-04","0","13","0","5","17","0.3","0.52","66","8993","1.22","0.5","38.2","50.7","25.8",
"USC00211630","CLOQUET, MN US","1997-05","0","0","0","18","0","0.0","0.27","82","9544","1.75","0.0","47.2","60.6","33.9",
"USC00211630","CLOQUET, MN US","1997-06","33","0","0","31","0","0.0","3.14","87","9629","6.61","0.0","63.3","79.4","47.2",
"USC00211630","CLOQUET, MN US","1997-07","132","0","0","38","0","0.0","1.46","89","70","4.57","0.0","65.9","78.8","53.1",
"USC00211630","CLOQUET, MN US","1997-08","174","0","0","37","0","0.0","0.87","90","203","2.29","0.0","62.1","74.0","50.1",
"USC00211630","CLOQUET, MN US","1997-09","191","0","0","30","0","0.0","0.76","83","412","2.14","0.0","58.6","70.4","46.8",
"USC00211630","CLOQUET, MN US","1997-10","191","0","0","16","0","0.0","0.60","77","1023","1.90","0.0","45.3","55.4","35.2",
"USC00211630","CLOQUET, MN US","1997-11","191","22","5","-11","10","6.0","0.49","45","2201","1.35","13.2","25.7","32.9","18.6",
"USC00211630","CLOQUET, MN US","1997-12","191","31","2","-15","7","1.3","0.11","45","3476","0.23","4.4","23.9","30.8","17.0",
"USC00211630","CLOQUET, MN US","1998-01","0","31","9","-20","17","3.0","0.28","39","4961","1.26","18.5","17.1","24.4","9.8",
"USC00211630","CLOQUET, MN US","1998-02","0","28","2","-1","15","1.8","0.85","50","5950","2.01","4.3","29.7","36.8","22.6",
"USC00211630","CLOQUET, MN US","1998-03","0","23","3","-5","11","2.5","0.44","60","7110","1.72","5.6","27.6","37.2","17.9",
"USC00211630","CLOQUET, MN US","1998-04","0","2","1","20","5","4.0","1.10","79","7706","2.29","4.0","45.1","59.7","30.5",
"USC00211630","CLOQUET, MN US","1998-05","28","0","0","30","0","0.0","1.15","91","7929","3.63","0.0","58.7","74.9","42.4",
"USC00211630","CLOQUET, MN US","1998-06","49","0","0","33","0","0.0","1.92","82","8087","5.52","0.0","60.5","72.3","48.6",
"USC00211630","CLOQUET, MN US","1998-07","156","0","0","45","0","0.0","1.01","92","28","3.25","0.0","67.5","80.9","54.2",
"USC00211630","CLOQUET, MN US","1998-08","280","0","0","42","0","0.0","0.38","87","41","1.61","0.0","68.5","81.3","55.8",
"USC00211630","CLOQUET, MN US","1998-09","322","0","0","30","0","0.0","1.08","87","201","3.04","0.0","61.1","74.7","47.4",
"USC00211630","CLOQUET, MN US","1998-10","322","0","0","26","0","0.0","1.49","70","731","4.32","0.0","47.9","57.4","38.4",
"USC00211630","CLOQUET, MN US","1998-11","322","10","1","9","4","1.5","1.76","57","1704","2.77","3.8","32.6","39.3","25.8",
"USC00211630","CLOQUET, MN US","1998-12","322","14","2","-23","9","4.5","0.83","54","3095","1.50","10.5","20.1","29.6","10.7",
"USC00211630","CLOQUET, MN US","1999-01","0","31","6","-24","13","3.1","0.39","40","4804","0.87","14.9","9.8","18.9","0.8",
"USC00211630","CLOQUET, MN US","1999-02","0","26","3","-9","12","3.0","0.15","49","5975","0.59","8.9","23.2","33.9","12.4",
"USC00211630","CLOQUET, MN US","1999-03","0","25","2","-2","16","7.5","1.06","59","7060","1.70","9.1","30.0","41.7","18.3",
"USC00211630","CLOQUET, MN US","1999-04","0","0","0","22","0","0.0","0.94","77","7706","2.41","0.0","43.5","56.2","30.8",
"USC00211630","CLOQUET, MN US","1999-05","11","0","0","30","0","0.0","0.88","89","8036","3.50","0.0","54.7","68.5","40.9",
"USC00211630","CLOQUET, MN US","1999-06","60","0","0","35","0","0.0","1.31","89","8144","4.96","0.0","63.1","76.8","49.4",
"USC00211630","CLOQUET, MN US","1999-07","223","0","0","46","0","0.0","2.75","94","15","6.75","0.0","69.8","82.3","57.2",
"USC00211630","CLOQUET, MN US","1999-08","277","0","0","44","0","0.0","1.89","89","65","7.01","0.0","65.2","76.8","53.5",
"USC00211630","CLOQUET, MN US","1999-09","304","0","0","29","0","0.0","2.80","83","352","4.94","0.0","56.3","67.5","45.0",
"USC00211630","CLOQUET, MN US","1999-10","304","0","0","21","0","0.0","2.13","73","1015","3.06","0.0","43.6","54.1","33.1",
"USC00211630","CLOQUET, MN US","1999-11","304","7","1","12","4","1.5","0.42","68","1847","0.61","2.6","37.3","46.4","28.2",
"USC00211630","CLOQUET, MN US","1999-12","304","14","0","-16","2","0.7","0.04","47","3190","0.17","3.4","21.7","30.9","12.5",
"USC00211630","CLOQUET, MN US","2000-01","0","31","5","-16","9","3.0","0.26","36","4833","0.63","13.6","12.0","23.1","0.9",
"USC00211630","CLOQUET, MN US","2000-02","0","26","2","-15","17","7.5","0.40","55","6082","1.35","11.1","21.9","32.7","11.1",
"USC00211630","CLOQUET, MN US","2000-03","0","6","1","-12","7","7.0","1.27","70","7013","2.46","7.8","35.0","47.0","22.9",
"USC00211630","CLOQUET, MN US","2000-04","0","1","2","16","1","1.5","0.21","75","7758","1.26","2.8","40.2","53.2","27.1",
"USC00211630","CLOQUET, MN US","2000-05","8","0","0","25","0","0.0","2.00","86","8064","3.26","0.0","55.4","70.6","40.1",
"USC00211630","CLOQUET, MN US","2000-06","19","0","0","30","0","0.0","1.01","91","8278","4.02","0.0","58.0","71.0","45.0",
"USC00211630","CLOQUET, MN US","2000-07","116","0","0","42","0","0.0","0.60","89","50","2.26","0.0","66.5","79.8","53.2",
"USC00211630","CLOQUET, MN US","2000-08","189",,,"42",,,,"84","90",,,"66.1","78.0","54.2",
"USC00211630","CLOQUET, MN US","2000-09","199","0","0","27","0","0.0","0.70","85","372","1.64","0.0","55.9","68.5","43.4",
"USC00211630","CLOQUET, MN US","2000-10","199","0","0","22","0","0.0","1.48","79","893","2.78","0.0","48.2","59.4","37.0",
"USC00211630","CLOQUET, MN US","2000-11","199","21","4","1","9","3.8","1.27","59","1905","4.72","12.3","30.2","36.4","24.0",
"USC00211630","CLOQUET, MN US","2000-12","199","31","7","-22","16","2.8","0.17","32","3622","0.87","18.2","5.5","14.6","-3.6",
"USC00211630","CLOQUET, MN US","2001-01","0","31","5","-13","19","2.2","0.26","38","5084","0.93","13.4","17.8","26.9","8.7",
"USC00211630","CLOQUET, MN US","2001-02","0","28","7","-19","37","11.1","0.88","28","6565","2.39","29.2","10.2","21.6","-1.2",
"USC00211630","CLOQUET, MN US","2001-03","0","31","3","-4","33","4.0","0.38","51","7758","0.91","9.7","26.5","38.0","15.0",
"USC00211630","CLOQUET, MN US","2001-04","4","14","1","18","20","1.5","2.19","82","8421","7.96","2.0","42.2","52.9","31.5",
"USC00211630","CLOQUET, MN US","2001-05","4","0","0","30","0","0.0","0.71","77","8743","3.62","0.0","54.6","67.9","41.3",
"USC00211630","CLOQUET, MN US","2001-06","79","0","0","36","0","0.0","1.23","92","8877","3.16","0.0","63.0","76.3","49.8",
"USC00211630","CLOQUET, MN US","2001-07","213","0","0","40","0","0.0","0.68","91","41","2.09","0.0","68.0","82.1","53.9",
"USC00211630","CLOQUET, MN US","2001-08","367","0","0","43","0","0.0","2.00","95","64","4.05","0.0","69.2","82.8","55.7",
"USC00211630","CLOQUET, MN US","2001-09","391","0","0","27","0","0.0","0.48","84","334","0.88","0.0","56.7","68.4","45.0",
"USC00211630","CLOQUET, MN US","2001-10","391","0","1","23","0","2.0","1.03","72","977","2.83","2.0","44.3","54.4","34.1",
"USC00211630","CLOQUET, MN US","2001-11","391","5","3","19","6","3.5","1.31","66","1696","2.11","6.9","41.1","49.9","32.2",
"USC00211630","CLOQUET, MN US","2001-12","391","25","1","-4","5","1.9","0.23","44","2952","0.57","4.7","23.2","30.9","15.4",
